transaction_hash,block_number,from_address,to_address,value,token_name,token_symbol,timestamp,gas,gas_price,nonce,input_data
0x24744b4d61641fab85bf142d4c6ae8a9e2a12d057aabcd965104098c0efe0c3c,20669980,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,28449477865958445056,Metis Token,Metis,2024-09-03 12:14:11,166382,2534881867,23266,deprecated
0xe2ecb934140f8085d01d19d146aeec905730f29770ec9db05fa6f04a8c06ec3d,20670914,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,41359558233891576273,Metis Token,Metis,2024-09-03 15:21:59,166284,4262504350,27644,deprecated
0x2a5e7d46c3e99dbc0ac5dae1497f19bff5ff983eb14f1c55d08f9d4368718316,20670967,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,32361827266368333141,Metis Token,Metis,2024-09-03 15:32:35,511241,4379337590,104,deprecated
0x7ec1ff9d3234dcc19219b16c69132ed70ca21832dfd512ac7274c352cfda2686,20670967,0xfbeedcfe378866dab6abbafd8b2986f5c1768737,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,57180199313837610000,Metis Token,Metis,2024-09-03 15:32:35,750000,3499010775,39846,deprecated
0x5db6a2d9ede8f86fabc4071cc1c505d29afb9542559d678cf34975c2b95b5469,20671145,0xfbeedcfe378866dab6abbafd8b2986f5c1768737,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,57537399309551215000,Metis Token,Metis,2024-09-03 16:08:23,750000,3487390407,274914,deprecated
0x2ef810ab6a08e95edabcbf505686949ce0215b827c6f40af4403f89eb829bbd0,20671244,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,40100000000000000000,Metis Token,Metis,2024-09-03 16:28:11,266924,3345670331,115,deprecated
0x867b88355f633297cb2e42908a7a91452853cc3fff9a6affccad970c5fb70e25,20674216,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,24153515662192285958,Metis Token,Metis,2024-09-04 02:25:23,166351,1309164919,21190,deprecated
0x43c4a1eb1b2f7cb4e55c2f2499219445e0bc44bfd8d888c9ca9d2e4c46fd984e,20674651,0x0dbbde2ceb6140c18ceaa3f724a6e315c0061034,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,6825667200000000000,Metis Token,Metis,2024-09-04 03:52:47,245346,702433544,492,deprecated
0xf02e2a3fcd6c77b68c276f6d25806c681f078644de6daed3c85eff5e6bd24fc9,20676230,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,40100000000000000000,Metis Token,Metis,2024-09-04 09:10:11,246333,1725286398,118,deprecated
0x9dfa94724827096c21fa95e5fa3108c07a50b35487d479c8444cde15b0766526,20676409,0xa7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,50854139213480891410,Metis Token,Metis,2024-09-04 09:45:59,444921,2239581210,150,deprecated
0x0ad10d43772aef6e968e4f7b1e6658ed16a02b1d59af79f7898f31c4a2b8ce18,20676469,0xa7ca2c8673bcfa5a26d8ceec2887f2cc2b0db22a,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,12713534803370222853,Metis Token,Metis,2024-09-04 09:57:59,444829,2206009508,152,deprecated
0x3f945d996fd1346bd2e55e47a0545769b8dfa546e492f177598642d3ffb707e1,20676637,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,0x74de5d4fcbf63e00296fd95d33236b9794016631,2361056826110038742,Metis Token,Metis,2024-09-04 10:31:35,234919,3542705981,5,deprecated
0xcfcc185241731a3248a769e1f35f8eb594d853741a33b464808b3b1748d22481,20676762,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,37524736430786966274,Metis Token,Metis,2024-09-04 10:56:35,166259,3107940699,19870,deprecated
0xfeb8c905b78a9a6036511a71c3a45a3f10251aea01572150d7b14697fe1a4be7,20676781,0xfbeedcfe378866dab6abbafd8b2986f5c1768737,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,53277073136473510000,Metis Token,Metis,2024-09-04 11:00:23,750000,2487305002,275561,deprecated
